progress_id,enrollment_id,completed_percent,last_access_date
18286,4668,70,2026-04-28
18287,3710,44,2023-10-09
18288,8438,52,2019-06-18
18289,8866,80,2025-04-28
18290,9995,36,2024-01-19
18291,6844,69,2022-04-08
18292,8069,69,2021-07-13
18293,7861,48,2021-10-16
18294,120,27,2025-12-29
18295,434,73,2024-01-28
18296,7811,10,2022-08-29
18297,7244,21,2026-01-18
18298,7975,77,2019-12-24
18299,2775,63,2019-07-03
18300,8981,40,2019-08-22
18301,26,20,2020-04-22
18302,6435,49,2026-05-03
18303,3018,35,2020-02-22
18304,371,51,2021-04-07
18305,4141,61,2022-04-29
18306,8474,80,2020-04-01
18307,6564,43,2024-08-01
18308,5751,72,2023-03-07
18309,4553,53,2021-03-31
18310,5576,54,2023-02-24
18311,7813,66,2024-03-01
18312,651,63,2020-11-17
18313,802,44,2026-04-15
18314,9420,100,2019-09-16
18315,6918,20,2024-09-21
18316,925,37,2025-11-24
18317,9072,32,2019-11-29
18318,3071,26,2023-03-16
18319,2409,38,2022-06-14
18320,1033,79,2024-10-22
18321,4110,95,2020-05-15
18322,6799,46,2021-05-12
18323,2900,34,2020-11-29
18324,891,19,2023-06-12
18325,2680,43,2022-09-25
18326,9355,31,2023-04-24
18327,6007,58,2025-05-21
18328,8167,56,2025-03-08
18329,5908,1,2024-10-10
18330,6571,3,2025-07-03
18331,9335,86,2023-09-24
18332,47,5,2025-06-23
18333,1929,41,2024-11-07
18334,9659,34,2020-08-26
18335,9955,75,2024-04-25
18336,2516,93,2021-08-20
18337,2595,31,2023-09-28
18338,1804,49,2024-12-18
18339,6187,58,2021-01-06
18340,8625,66,2025-10-18
18341,4502,49,2020-04-12
18342,7075,52,2023-10-25
18343,2155,43,2022-05-06
18344,3474,59,2024-03-09
18345,4174,45,2019-08-25
18346,5919,24,2024-11-27
18347,8750,25,2021-08-30
18348,5480,55,2022-03-13
18349,2673,48,2022-02-23
18350,1771,42,2021-08-08
18351,2265,27,2022-04-02
18352,4565,36,2020-10-13
18353,329,73,2021-01-03
18354,378,53,2024-09-08
18355,9944,2,2025-05-28
18356,1209,76,2019-05-19
18357,9248,19,2025-10-21
18358,2756,39,2025-08-02
18359,5767,54,2020-02-23
18360,6222,60,2020-05-24
18361,3907,33,2025-01-28
18362,9984,29,2023-06-07
18363,1588,49,2023-11-15
18364,6723,91,2024-03-18
18365,5153,63,2023-07-19
18366,5724,38,2025-04-28
18367,9854,85,2023-12-30
18368,2466,26,2021-07-12
18369,213,52,2025-11-30
18370,5229,2,2020-06-14
18371,9279,56,2023-08-19
18372,8619,79,2020-02-14
18373,5113,53,2020-07-26
18374,6014,50,2025-04-01
18375,2159,68,2024-07-12
18376,2932,40,2024-02-06
18377,165,45,2020-01-22
18378,5187,41,2022-11-05
18379,4736,8,2025-07-10
18380,4566,80,2023-05-29
18381,1493,66,2020-05-12
18382,8861,53,2025-06-25
18383,5434,44,2022-12-19
18384,9698,83,2025-10-22
18385,4631,50,2020-05-16
18386,8234,63,2019-09-28
18387,1463,42,2020-05-28
18388,385,17,2020-12-03
18389,6990,68,2024-05-13
18390,6737,58,2025-04-20
18391,89,72,2023-12-13
18392,2627,80,2019-06-23
18393,3329,59,2022-10-16
18394,4376,78,2024-02-10
18395,845,25,2022-07-16
18396,8111,22,2022-06-03
18397,4901,48,2024-11-14
18398,8585,34,2021-10-18
18399,6977,33,2021-07-06
18400,7079,26,2024-04-10
18401,1616,27,2025-08-11
18402,6333,35,2024-05-20
18403,7834,42,2025-04-21
18404,7049,43,2024-09-06
18405,7378,67,2021-04-15
18406,7783,45,2019-09-02
18407,2407,0,2019-06-23
18408,5214,55,2021-11-01
18409,768,9,2020-04-14
18410,9150,56,2025-11-03
18411,9715,0,2023-11-01
18412,8364,31,2026-07-02
18413,8993,27,2026-01-25
18414,2177,4,2023-08-23
18415,9224,30,2023-02-01
18416,2502,86,2022-10-12
18417,6602,75,2020-04-24
18418,8806,52,2019-08-07
18419,5521,76,2024-02-29
18420,1260,20,2020-01-16
18421,5502,53,2020-12-01
18422,9300,7,2019-10-02
18423,382,64,2022-10-22
18424,6694,61,2022-03-02
18425,1375,57,2024-03-24
18426,5711,51,2022-09-18
18427,7541,43,2021-03-24
18428,7773,72,2023-08-08
18429,3403,25,2021-10-10
18430,266,76,2023-01-13
18431,5095,39,2025-10-08
18432,2008,58,2021-10-19
18433,6248,100,2024-06-03
18434,2591,47,2023-05-05
18435,9532,52,2023-02-05
18436,7322,0,2024-07-04
18437,1590,23,2020-03-15
18438,7917,32,2025-07-30
18439,949,69,2022-04-19
18440,6474,27,2021-05-19
18441,6988,62,2019-11-13
18442,900,38,2021-02-19
18443,5000,40,2021-07-02
18444,8983,48,2025-06-04
18445,358,57,2022-06-12
18446,7920,63,2025-07-13
18447,4491,1,2025-02-01
18448,6200,36,2024-11-18
18449,6408,53,2025-05-13
18450,2712,64,2023-05-30
18451,5918,56,2025-05-17
18452,8126,77,2024-02-20
18453,7143,11,2022-04-28
18454,371,4,2021-01-26
18455,3606,66,2020-03-26
18456,172,72,2021-01-04
18457,1688,36,2023-08-02
18458,9415,52,2019-07-22
18459,2416,29,2024-08-10
18460,503,75,2023-11-09
18461,3079,27,2019-11-17
18462,1819,62,2025-07-21
18463,224,15,2021-05-18
18464,2235,75,2021-08-19
18465,2372,6,2021-08-30
18466,7101,48,2023-09-25
18467,5734,38,2024-04-15
18468,6132,19,2024-06-28
18469,6220,46,2022-02-12
18470,1204,45,2025-03-26
18471,7403,56,2025-04-27
18472,9126,7,2022-12-01
18473,1301,16,2020-08-15
18474,5366,45,2025-12-22
18475,406,42,2019-10-21
18476,835,12,2024-01-10
18477,9977,53,2019-04-25
18478,7175,73,2023-09-25
18479,9501,77,2019-11-28
18480,5232,52,2020-10-11
18481,6858,49,2020-10-25
18482,6989,0,2025-05-23
18483,394,41,2024-02-17
18484,4553,66,2021-03-13
18485,5958,46,2026-06-22
18486,3992,49,2025-01-08
18487,2515,73,2021-10-24
18488,3576,17,2024-10-17
18489,4377,33,2020-07-24
18490,7364,41,2025-08-31
18491,3060,66,2022-11-08
18492,3009,68,2024-08-14
18493,9019,42,2021-04-13
18494,4690,85,2020-06-08
18495,9450,55,2021-11-05
18496,422,92,2019-11-18
18497,1290,67,2024-10-23
18498,3718,100,2021-11-14
18499,1356,30,2020-06-27
18500,2167,61,2024-09-09
18501,2409,48,2022-06-09
18502,79,50,2019-11-03
18503,1508,30,2024-10-08
18504,5173,23,2023-10-25
18505,5035,11,2020-09-22
18506,678,73,2022-03-14
18507,2885,56,2020-03-03
18508,5242,64,2022-04-09
18509,6526,63,2024-05-27
18510,6515,34,2023-04-26
18511,4976,65,2019-10-09
18512,1608,50,2020-11-13
18513,8956,37,2020-03-27
18514,3101,34,2021-05-09
18515,8886,100,2024-01-20
18516,6823,79,2023-04-17
18517,5547,65,2023-10-02
18518,4840,14,2023-12-05
18519,1774,17,2024-06-05
18520,6127,25,2026-01-22
18521,7401,52,2023-05-24
18522,4200,56,2022-03-30
18523,1941,21,2025-03-13
18524,2516,61,2021-11-25
18525,5935,18,2022-07-03
18526,180,49,2023-09-24
18527,6375,51,2023-01-07
18528,5555,97,2019-02-13
18529,2759,33,2024-10-29
18530,3531,75,2026-01-22
18531,2510,6,2024-12-27
18532,4464,69,2020-03-05
18533,773,81,2025-02-14
18534,8742,47,2021-12-22
18535,7071,51,2024-04-28
18536,6123,3,2022-02-04
18537,3112,85,2021-05-27
18538,9834,99,2025-12-14
18539,5884,46,2023-03-11
18540,7055,31,2022-10-24
18541,3709,31,2024-12-30
18542,4584,55,2025-04-12
18543,5480,71,2022-03-31
18544,165,42,2020-02-22
18545,287,39,2023-10-15
18546,8006,53,2025-08-17
18547,553,71,2024-05-19
18548,9534,64,2022-04-10
18549,9728,64,2025-02-27
18550,3991,76,2021-01-02
18551,5739,76,2021-11-17
18552,2226,73,2021-08-22
18553,6183,67,2020-10-26
18554,5532,65,2023-04-28
18555,2976,30,2020-01-23
18556,2164,46,2021-01-06
18557,6802,63,2019-08-02
18558,1202,18,2021-06-10
18559,6222,49,2020-05-08
18560,1438,87,2025-01-01
18561,4208,34,2020-06-02
18562,3390,90,2021-07-15
18563,3843,22,2024-11-18
18564,3132,72,2021-06-04
18565,7862,58,2021-04-02
18566,4317,27,2021-11-12
18567,5371,82,2024-08-08
18568,9354,67,2021-02-17
18569,8992,48,2022-10-07
18570,4029,40,2020-03-08
18571,8702,37,2022-06-17
18572,3265,61,2023-05-30
18573,2943,34,2024-01-23
18574,21,64,2022-11-11
18575,9474,46,2024-04-24
18576,2706,29,2019-03-27
18577,1445,69,2019-08-16
18578,4431,30,2024-11-11
18579,5427,10,2020-11-12
18580,7029,86,2019-07-07
18581,3123,77,2021-01-05
18582,8658,51,2023-11-11
18583,4619,72,2023-04-26
18584,5148,67,2022-08-26
18585,2943,51,2024-05-08
18586,8126,7,2024-05-17
18587,9671,44,2021-01-06
18588,5075,47,2021-06-13
18589,8305,100,2021-07-08
18590,2361,45,2020-09-07
18591,1352,59,2019-07-30
18592,4855,71,2022-05-27
18593,6094,78,2021-12-08
18594,4712,90,2024-01-29
18595,9621,46,2021-03-30
18596,5973,78,2024-04-05
18597,4013,58,2024-03-25
18598,31,61,2021-06-17
18599,8658,6,2023-08-04
18600,6109,70,2022-02-09
18601,6737,65,2025-01-24
18602,5464,31,2020-09-03
18603,4644,26,2023-06-10
18604,2005,82,2023-11-12
18605,6224,49,2022-04-25
18606,7238,53,2021-07-27
18607,4129,60,2020-08-01
18608,46,75,2024-06-11
18609,5600,75,2025-12-23
18610,4063,100,2021-02-04
18611,7105,52,2021-10-25
18612,9311,69,2024-02-25
18613,8724,78,2022-11-28
18614,1927,33,2022-10-07
18615,3121,52,2020-12-04
18616,4712,11,2024-03-14
18617,752,53,2020-10-14
18618,2607,46,2021-05-05
18619,2056,57,2023-10-05
18620,7763,55,2023-12-09
18621,6878,74,2024-10-02
18622,9002,63,2019-07-17
18623,7700,62,2026-03-18
18624,8675,57,2022-10-24
18625,1044,59,2020-07-28
18626,6877,33,2020-06-02
18627,782,21,2021-12-22
18628,9366,38,2025-02-06
18629,3228,31,2024-12-13
18630,8132,66,2020-12-21
18631,1010,93,2020-11-08
18632,9154,3,2022-08-08
18633,8354,59,2024-11-28
18634,2770,25,2025-10-29
18635,8910,75,2024-11-16
18636,4713,40,2025-12-09
18637,2636,74,2024-09-07
18638,350,60,2020-10-29
18639,3543,62,2021-12-31
18640,8934,74,2025-06-24
18641,3400,43,2020-12-27
18642,602,84,2023-10-02
18643,8260,92,2022-06-16
18644,1244,96,2019-10-30
18645,5155,59,2022-11-08
18646,7065,23,2023-03-22
18647,4854,43,2025-08-23
18648,6077,19,2023-04-02
18649,2567,48,2022-11-11
18650,5736,58,2025-10-26
18651,3246,30,2020-06-23
18652,5078,46,2025-05-06
18653,7978,35,2022-05-11
18654,9555,21,2024-06-10
18655,4744,50,2023-02-16
18656,1914,0,2023-08-06
18657,1960,5,2026-01-31
18658,1131,47,2024-10-07
18659,8364,15,2026-03-08
18660,3194,55,2024-10-27
18661,1687,48,2021-11-28
18662,8140,32,2022-02-07
18663,728,33,2024-04-13
18664,3523,9,2024-07-03
18665,3900,37,2025-02-01
18666,6258,40,2023-08-30
18667,2189,93,2025-01-15
18668,9519,53,2024-11-30
18669,331,42,2022-11-14
18670,6995,78,2020-02-07
18671,589,18,2020-12-01
18672,6358,87,2026-07-10
18673,7611,69,2019-06-20
18674,4351,0,2024-09-04
18675,7062,63,2021-04-30
18676,4186,37,2022-01-28
18677,5958,64,2025-12-22
18678,877,36,2020-03-16
18679,4549,49,2019-10-24
18680,4998,64,2023-02-26
18681,6158,46,2025-08-01
18682,8263,31,2024-02-05
18683,4894,53,2025-12-21
18684,4945,69,2025-04-21
18685,7495,100,2019-09-05
18686,5756,36,2022-08-01
18687,5782,0,2023-12-31
18688,8205,55,2022-10-09
18689,483,65,2023-03-10
18690,5485,45,2023-06-02
18691,2020,73,2021-03-03
18692,1026,62,2024-05-04
18693,1925,44,2021-09-25
18694,7248,40,2020-02-22
18695,7220,36,2024-03-02
18696,5039,1,2025-02-09
18697,4072,0,2020-03-29
18698,9421,67,2025-07-01
18699,3376,0,2019-09-09
18700,6350,57,2021-08-11
18701,3172,36,2025-01-20
18702,1946,73,2019-06-23
18703,7444,86,2019-12-08
18704,1315,60,2022-03-15
18705,1085,24,2021-09-24
18706,9496,82,2024-01-12
18707,9506,34,2024-01-08
18708,5221,81,2022-05-06
18709,7149,41,2025-04-20
18710,2760,15,2021-04-19
18711,8531,59,2024-04-14
18712,7266,45,2022-12-24
18713,5059,46,2024-01-20
18714,6580,39,2026-01-01
18715,756,27,2023-06-14
18716,9614,48,2026-03-05
18717,1338,66,2019-07-02
18718,5490,21,2020-09-14
18719,8571,59,2023-05-24
18720,4586,75,2021-01-31
18721,7407,95,2024-04-02
18722,2098,64,2023-12-20
18723,5019,68,2022-11-13
18724,6194,12,2020-08-24
18725,3875,18,2026-05-29
18726,1133,12,2022-04-04
18727,3929,98,2023-10-18
18728,8041,73,2023-12-26
18729,7140,51,2019-12-22
18730,5508,2,2020-11-15
18731,6160,47,2020-06-24
18732,8734,58,2021-11-10
18733,3835,61,2024-05-11
18734,3080,56,2020-12-13
18735,8089,58,2021-07-26
18736,8751,62,2025-05-14
18737,1294,83,2025-06-24
18738,6041,42,2025-03-18
18739,342,64,2019-03-19
18740,9001,25,2024-12-23
18741,6246,57,2025-11-27
18742,1694,89,2022-12-21
18743,9542,51,2023-05-15
18744,7258,100,2020-04-16
18745,7894,71,2020-02-28
18746,1748,13,2019-11-30
18747,7098,60,2024-11-09
18748,3409,54,2019-05-01
18749,5940,59,2025-01-15
18750,2940,70,2024-07-26
18751,6467,59,2025-04-04
18752,8934,52,2025-04-01
18753,4495,30,2025-05-07
18754,5668,19,2024-12-25
18755,9755,5,2020-11-21
18756,75,51,2020-05-03
18757,561,12,2021-03-29
18758,7237,49,2022-07-03
18759,168,22,2019-12-26
18760,8781,54,2023-01-03
18761,7378,68,2021-09-08
18762,2827,18,2020-03-02
18763,6478,82,2022-09-05
18764,4092,61,2022-11-04
18765,8647,32,2022-07-24
18766,4535,91,2023-09-12
18767,7468,51,2025-05-26
18768,1089,44,2019-02-15
18769,6818,73,2025-06-10
18770,1159,66,2019-04-25
18771,9004,92,2025-07-27
18772,3793,22,2022-03-29
18773,5980,40,2024-03-10
18774,8999,9,2024-12-27
18775,6651,51,2025-04-14
18776,1301,46,2020-07-17
18777,2282,32,2022-02-20
18778,2729,29,2021-12-22
18779,8705,77,2021-02-26
18780,2708,82,2024-12-29
18781,8614,100,2021-07-16
18782,4991,63,2022-07-11
18783,2956,59,2023-09-15
18784,7428,0,2022-11-19
18785,5614,38,2020-02-14
18786,4148,61,2023-03-19
18787,6367,25,2019-11-21
18788,2903,38,2019-09-19
18789,1210,58,2024-10-19
18790,5253,15,2022-08-20
18791,8202,32,2020-09-17
18792,7937,58,2020-02-12
18793,5818,35,2019-03-03
18794,200,40,2025-09-16
18795,9965,59,2020-08-08
18796,2743,40,2019-12-06
18797,3858,56,2019-12-04
18798,6026,30,2024-03-29
18799,5790,15,2019-12-31
18800,4746,49,2021-03-25
18801,9799,9,2020-04-07
18802,2799,88,2022-04-20
18803,2753,50,2024-06-23
18804,3390,36,2021-07-01
18805,2370,24,2022-05-18
18806,6574,64,2022-01-28
18807,1418,0,2025-02-06
18808,5642,49,2024-10-27
18809,521,57,2022-10-26
18810,5098,60,2021-04-19
18811,3410,16,2024-01-11
18812,8894,44,2023-01-04
18813,4972,54,2026-05-30
18814,1738,76,2022-09-19
18815,1586,64,2020-12-28
18816,6480,21,2022-05-30
18817,2783,42,2022-07-25
18818,6842,51,2023-06-09
18819,5004,45,2022-07-25
18820,4056,9,2020-06-16
18821,5872,23,2020-12-26
18822,7887,23,2024-11-10
18823,4335,78,2025-10-26
18824,5386,43,2026-05-26
18825,55,52,2024-12-23
18826,6079,47,2023-04-25
18827,8627,75,2023-07-29
18828,5245,53,2022-11-18
18829,1031,83,2024-12-26
18830,9430,52,2023-10-13
18831,7396,79,2026-03-16
18832,5047,66,2024-08-05
18833,1495,87,2023-12-19
18834,1558,42,2021-10-13
18835,3321,78,2021-03-20
18836,9947,86,2022-07-14
18837,9044,35,2022-01-12
18838,3882,28,2021-08-10
18839,1017,19,2025-06-16
18840,4010,79,2021-07-30
18841,2522,49,2022-07-03
18842,5832,93,2021-01-23
18843,9832,19,2022-01-21
18844,938,0,2022-03-18
18845,1650,55,2025-02-19
18846,1549,3,2024-01-24
18847,8988,80,2019-02-27
18848,9775,45,2025-05-26
18849,2569,44,2023-01-04
18850,5358,0,2021-10-08
18851,2434,73,2023-05-01
18852,9370,68,2020-03-06
18853,2088,29,2024-01-05
18854,9165,22,2021-06-12
18855,8253,47,2024-03-08
18856,334,42,2024-08-05
18857,1836,0,2023-09-24
18858,2175,45,2024-04-10
18859,1550,5,2025-11-01
18860,8010,58,2025-11-18
18861,2081,24,2025-04-12
18862,8594,48,2021-10-09
18863,3287,50,2023-01-14
18864,8363,57,2024-11-20
18865,8075,85,2021-03-08
18866,6720,29,2020-09-09
18867,246,67,2025-02-22
18868,2916,54,2026-01-21
18869,5957,27,2023-04-01
18870,9419,37,2025-11-16
18871,2562,33,2021-12-13
18872,7220,50,2023-12-19
18873,9039,9,2019-10-08
18874,1305,80,2022-06-19
18875,9432,7,2022-07-05
18876,5000,45,2021-06-06
18877,3366,6,2021-04-14
18878,7990,27,2019-11-30
18879,3203,85,2026-02-08
18880,6776,34,2019-06-21
18881,8090,47,2024-08-13
18882,6920,41,2025-11-11
18883,946,53,2023-02-14
18884,8364,44,2026-03-15
18885,1423,53,2025-09-09
18886,2220,91,2020-05-28
18887,7018,34,2022-08-24
18888,5367,22,2024-04-28
18889,2756,80,2025-09-28
18890,6685,100,2023-06-29
18891,1179,28,2022-05-15
18892,9045,100,2019-10-18
18893,7839,19,2021-04-06
18894,9231,34,2019-10-09
18895,1228,34,2023-10-29
18896,1069,39,2025-10-06
18897,9718,72,2022-07-27
18898,7032,57,2019-08-18
18899,6363,45,2021-12-05
18900,6217,19,2025-09-08
18901,6305,38,2022-01-26
18902,5222,51,2021-09-25
18903,2344,42,2025-07-09
18904,6409,50,2020-09-05
18905,8480,44,2026-03-25
18906,9369,59,2022-06-28
18907,6095,37,2022-02-28
18908,180,54,2023-10-29
18909,4560,51,2025-04-07
18910,661,13,2021-07-17
18911,6631,11,2023-01-11
18912,409,74,2020-10-19
18913,6563,0,2021-07-12
18914,731,61,2024-04-27
18915,6012,38,2023-10-21
18916,598,12,2021-09-04
18917,1193,22,2019-12-24
18918,9774,77,2020-07-17
18919,1415,50,2025-11-09
18920,3,86,2025-06-07
18921,543,96,2020-09-20
18922,3061,16,2024-04-17
18923,5627,68,2022-07-14
18924,4992,47,2023-04-24
18925,2553,53,2019-11-04
18926,5859,50,2025-02-05
18927,4215,76,2025-03-31
18928,6980,88,2026-02-23
18929,1573,82,2025-11-06
18930,3137,54,2021-03-27
18931,3654,88,2024-05-18
18932,2102,28,2026-01-05
18933,9909,11,2024-03-20
18934,7353,71,2019-12-18
18935,9619,43,2021-12-01
18936,2022,25,2026-01-05
18937,9162,25,2020-04-14
18938,1057,54,2021-12-30
18939,1741,94,2024-08-12
18940,2427,31,2024-08-21
18941,5868,28,2019-01-26
18942,2389,19,2023-12-20
18943,4772,28,2023-10-22
18944,4114,63,2020-11-25
18945,7094,44,2020-12-19
18946,2510,66,2025-02-18
18947,2795,52,2020-04-03
18948,9997,36,2022-05-26
18949,5371,69,2024-06-03
18950,6709,53,2022-02-07
18951,2002,38,2022-02-08
18952,4996,88,2024-11-22
18953,4249,53,2025-05-14
18954,2571,56,2023-10-25
18955,7783,16,2019-04-04
18956,4142,0,2020-09-08
18957,2464,13,2021-10-26
18958,5315,39,2024-08-17
18959,4520,70,2025-12-30
18960,6900,33,2022-08-10
18961,8812,28,2026-02-20
18962,1027,16,2021-05-22
18963,5768,83,2022-01-05
18964,2400,75,2020-02-26
18965,1322,42,2019-09-07
18966,5402,67,2020-10-28
18967,131,57,2024-09-22
18968,4647,47,2021-06-27
18969,4171,26,2022-04-05
18970,4600,33,2024-04-07
18971,1738,91,2022-07-29
18972,9409,24,2025-07-13
18973,4541,61,2024-10-24
18974,3440,50,2025-08-25
18975,6232,30,2022-08-25
18976,1075,38,2019-07-29
18977,2444,51,2021-08-05
18978,4714,0,2020-09-17
18979,9168,35,2020-03-14
18980,4912,69,2020-11-28
18981,6130,18,2022-01-08
18982,7084,42,2024-04-06
18983,3756,51,2019-05-26
18984,1594,60,2023-04-14
18985,2767,74,2025-11-26
18986,2328,78,2019-11-18
18987,3090,89,2024-08-10
18988,406,84,2020-04-04
18989,6789,43,2023-02-12
18990,3245,27,2025-09-27
18991,5554,52,2022-01-11
18992,5922,37,2021-08-04
18993,9573,5,2025-10-02
18994,546,52,2021-11-20
18995,8881,51,2020-08-14
18996,8148,26,2020-08-23
18997,6794,38,2024-01-29
18998,651,40,2020-12-28
18999,9060,67,2020-01-04
19000,7120,56,2026-01-24
19001,7460,14,2020-05-30
19002,1886,32,2024-02-24
19003,8497,100,2022-09-20
19004,1095,47,2022-11-27
19005,8181,42,2024-01-24
19006,6751,60,2024-05-28
19007,799,30,2021-09-08
19008,7871,61,2020-02-14
19009,6660,39,2025-08-09
19010,2299,62,2025-02-12
19011,4246,63,2025-03-05
19012,5433,100,2022-12-22
19013,4801,44,2022-03-22
19014,2259,25,2020-11-26
19015,3576,36,2024-07-20
19016,1941,33,2025-03-14
19017,2512,83,2021-03-04
19018,3419,53,2024-11-21
19019,7155,84,2024-05-05
19020,5011,35,2019-05-24
19021,6795,64,2024-11-09
19022,8718,38,2021-09-03
19023,5418,38,2025-03-31
19024,7167,25,2024-06-08
19025,4076,58,2020-08-19
19026,9486,33,2019-11-30
19027,4432,16,2019-11-26
19028,2174,63,2019-09-29
19029,6860,30,2024-12-24
19030,8534,43,2023-07-11
19031,581,19,2020-08-26
19032,5023,62,2023-05-07
19033,2158,79,2022-03-09
19034,298,76,2022-10-25
19035,2080,19,2020-12-12
19036,7666,32,2024-12-10
19037,9517,18,2024-04-03
19038,3486,55,2021-07-23
19039,2078,12,2022-04-28
19040,9297,67,2020-04-06
19041,9503,68,2023-01-29
19042,817,51,2025-05-02
19043,7302,73,2022-07-18
19044,2823,70,2024-06-04
19045,543,77,2020-10-17
19046,7576,82,2025-06-08
19047,3693,25,2025-03-06
19048,1546,36,2022-09-10
19049,1487,50,2022-04-04
19050,8218,64,2019-10-28
19051,3761,57,2025-10-29
19052,4187,17,2019-12-15
19053,6133,75,2020-02-17
19054,6423,86,2020-02-29
19055,271,0,2021-10-22
19056,4018,44,2020-03-19
19057,1866,70,2024-04-26
19058,2627,28,2019-04-25
19059,1910,10,2024-05-30
19060,440,66,2022-01-22
19061,8151,100,2025-01-05
19062,4955,48,2023-02-15
19063,6654,55,2024-03-14
19064,2582,49,2026-03-03
19065,803,45,2022-12-14
19066,4009,46,2024-02-13
19067,1364,59,2022-08-24
19068,4743,0,2021-03-17
19069,4897,42,2023-08-07
19070,5834,34,2022-12-03
19071,9641,12,2020-07-12
19072,3919,38,2021-03-05
19073,8542,81,2022-08-09
19074,1425,46,2022-01-11
19075,1970,63,2025-07-05
19076,7057,72,2023-09-28
19077,2889,61,2025-08-18
19078,5543,54,2024-12-06
19079,7624,78,2019-07-31
19080,8998,15,2025-03-03
19081,420,70,2025-04-16
19082,9552,40,2024-06-24
19083,577,34,2023-06-01
19084,993,17,2024-01-10
19085,2346,96,2023-09-20
19086,1180,42,2019-10-24
19087,2602,75,2022-07-17
19088,2715,30,2023-05-05
19089,9360,50,2019-09-30
19090,8808,60,2025-03-21
19091,7580,10,2024-10-27
19092,1605,65,2025-12-12
19093,3369,1,2025-06-21
19094,5424,31,2025-03-23
19095,7431,77,2021-04-18
19096,8662,40,2021-04-02
19097,5159,67,2019-08-16
19098,961,8,2021-08-18
19099,3314,58,2024-09-24
19100,9155,35,2019-10-02
19101,8810,31,2021-07-20
19102,581,4,2020-10-18
19103,4185,24,2019-02-27
19104,8553,21,2023-09-27
19105,9708,22,2022-01-29
19106,2652,33,2019-11-19
19107,2161,82,2023-04-12
19108,8655,56,2020-05-22
19109,6516,99,2022-08-26
19110,5540,59,2020-11-14
19111,9707,70,2026-03-14
19112,7866,44,2020-05-05
19113,7840,62,2025-07-26
19114,9065,80,2025-03-24
19115,3994,74,2024-06-16
19116,1856,80,2021-02-01
19117,8203,66,2019-06-11
19118,6748,36,2024-12-31
19119,9639,27,2022-04-03
19120,4372,76,2023-11-19
19121,3985,62,2025-03-05
19122,3347,51,2019-12-14
19123,1841,96,2022-04-17
19124,1017,36,2025-08-30
19125,8837,55,2020-08-22
19126,9975,44,2022-07-06
19127,6754,0,2020-01-12
19128,3002,48,2024-06-21
19129,6094,70,2021-09-12
19130,9630,16,2021-03-30
19131,3724,63,2022-11-25
19132,2656,55,2023-04-08
19133,5914,3,2022-03-15
19134,652,30,2026-05-24
19135,3384,34,2019-07-29
19136,4770,35,2021-12-16
19137,1193,33,2019-09-14
19138,511,8,2021-02-02
19139,9077,58,2022-03-27
19140,3072,53,2023-11-21
19141,1842,63,2025-08-24
19142,4204,91,2021-04-13
19143,8920,47,2024-05-25
19144,4216,48,2021-03-23
19145,6338,44,2021-11-26
19146,7426,59,2025-10-07
19147,4311,95,2021-06-06
19148,8916,33,2020-03-21
19149,8631,56,2022-01-18
19150,6912,37,2019-09-08
19151,4262,36,2022-10-09
19152,6981,7,2025-08-06
19153,3005,83,2021-03-17
19154,2073,22,2022-09-30
19155,6810,52,2022-05-28
19156,6377,93,2024-09-29
19157,6747,87,2025-12-04
19158,9137,100,2019-11-19
